host	logname	time	method	url	response	bytes	referer	useragent
160.151.233.33	-	807283091	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
stri-tcp1.stricom.army.mil	-	807283092	GET	/images/launch-logo.gif	200	1713		
130.110.74.81	-	807283093	GET	/history/apollo/apollo-15/apollo-15.html	200	2676		
160.151.233.33	-	807283093	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
160.151.233.33	-	807283093	GET	/images/launch-logo.gif	200	1713		
160.151.233.33	-	807283093	GET	/images/KSC-logosmall.gif	304	0		
131.144.196.114	-	807283097	GET	/shuttle/countdown/video/livevideo2.gif	200	71319		
gismo.demon.co.uk	-	807283099	GET	/shuttle/countdown/count70.gif	200	46573		
130.110.74.81	-	807283105	GET	/history/apollo/apollo-15/apollo-15-info.html	200	1457		
max65.uni-c.dk	-	807283107	GET	/history/apollo/apollo.html	200	3260		
stri-tcp1.stricom.army.mil	-	807283107	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283108	GET	/	200	7280		
max65.uni-c.dk	-	807283108	GET	/history/apollo/images/footprint-small.gif	200	18149		
163.205.16.75	-	807283108	GET	/facilities/mlp.html	200	2653		
max65.uni-c.dk	-	807283109	GET	/images/KSC-logosmall.gif	200	1204		
max65.uni-c.dk	-	807283109	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283109	GET	/images/ksclogo-medium.gif	200	5866		
firewall.dfw.ibm.com	-	807283111	GET	/images/dual-pad.gif	200	141308		
163.205.16.75	-	807283111	GET	/images/mlp-logo.gif	200	28426		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283117	GET	/images/NASA-logosmall.gif	200	786		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283117	GET	/images/USA-logosmall.gif	200	234		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283117	GET	/images/MOSAIC-logosmall.gif	200	363		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283118	GET	/images/WORLD-logosmall.gif	200	669		
131.144.196.114	-	807283120	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
grtk.com	-	807283132	GET	/ksc.html	200	7280		
160.151.233.33	-	807283132	GET	/htbin/wais.pl?STL/NIH-C	200	4139		
grtk.com	-	807283134	GET	/images/ksclogo-medium.gif	304	0		
alpha2.csd.uwm.edu	-	807283135	GET	/shuttle/missions/sts-70/movies/woodpecker.mpg	200	190269		
grtk.com	-	807283137	GET	/images/NASA-logosmall.gif	304	0		
grtk.com	-	807283137	GET	/images/MOSAIC-logosmall.gif	304	0		
grtk.com	-	807283137	GET	/images/USA-logosmall.gif	304	0		
grtk.com	-	807283138	GET	/images/WORLD-logosmall.gif	304	0		
160.151.230.250	-	807283141	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
160.151.230.250	-	807283146	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
joe03.slip.yorku.ca	-	807283152	GET	/shuttle/missions/sts-70/o-ring-problem.gif	200	16197		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283152	GET	/shuttle/missions/missions.html	200	8677		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283154	GET	/images/launchmedium.gif	200	11853		
160.151.230.250	-	807283155	GET	/images/launch-logo.gif	200	1713		
160.151.230.250	-	807283155	GET	/images/KSC-logosmall.gif	200	1204		
www-c2.proxy.aol.com	-	807283155	GET	/facts/facts.html	200	4722		
160.151.230.250	-	807283156	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283156	GET	/images/KSC-logosmall.gif	200	1204		
www-c2.proxy.aol.com	-	807283163	GET	/images/faq.gif	200	263		
semp.gsfc.nasa.gov	-	807283169	GET	/shuttle/missions/missions.html	200	8677		
semp.gsfc.nasa.gov	-	807283171	GET	/images/launchmedium.gif	200	11853		
dd14-012.compuserve.com	-	807283172	GET	/procurement/procurement.html	200	3646		
semp.gsfc.nasa.gov	-	807283172	GET	/images/NASA-logosmall.gif	200	786		
semp.gsfc.nasa.gov	-	807283173	GET	/images/KSC-logosmall.gif	200	1204		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283174	GET	/shuttle/missions/sts-37/mission-sts-37.html	200	5862		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283175	GET	/shuttle/missions/sts-37/sts-37-patch-small.gif	200	10371		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283176	GET	/images/launch-logo.gif	200	1713		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283176	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
ppp-b9.ulaval.ca	-	807283178	GET	/history/mercury/mr-3/mr-3-patch-small.gif	200	19084		
163.205.16.75	-	807283187	GET	/images/mlp.gif	200	517624		
dd14-012.compuserve.com	-	807283192	GET	/images/op-logo-small.gif	200	14915		
gventura.eig485.af.mil	-	807283192	GET	/ksc.html	200	7280		
semp.gsfc.nasa.gov	-	807283192	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
piweba3y.prodigy.com	-	807283193	GET	/	200	7280		
semp.gsfc.nasa.gov	-	807283196	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
semp.gsfc.nasa.gov	-	807283199	GET	/images/launch-logo.gif	200	1713		
semp.gsfc.nasa.gov	-	807283201	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
gventura.eig485.af.mil	-	807283201	GET	/images/ksclogo-medium.gif	200	5866		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283203	GET	/shuttle/missions/sts-75/mission-sts-75.html	200	3705		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283205	GET	/shuttle/missions/sts-75/sts-75-patch-small.gif	200	4179		
128.158.53.223	-	807283205	GET	/	200	7280		
piweba3y.prodigy.com	-	807283206	GET	/images/ksclogo-medium.gif	200	5866		
128.158.53.223	-	807283207	GET	/images/NASA-logosmall.gif	200	786		
128.158.53.223	-	807283208	GET	/images/MOSAIC-logosmall.gif	200	363		
128.158.53.223	-	807283208	GET	/images/USA-logosmall.gif	200	234		
dd14-012.compuserve.com	-	807283209	GET	/images/NASA-logosmall.gif	200	786		
pl01266.ksc.nasa.gov	-	807283209	GET	/ksc.html	200	7280		
128.158.53.223	-	807283210	GET	/images/WORLD-logosmall.gif	200	669		
pl01266.ksc.nasa.gov	-	807283211	GET	/images/ksclogo-medium.gif	200	5866		
128.158.53.223	-	807283211	GET	/images/ksclogo-medium.gif	200	5866		
piweba3y.prodigy.com	-	807283212	GET	/images/NASA-logosmall.gif	200	786		
dd14-012.compuserve.com	-	807283213	GET	/images/KSC-logosmall.gif	200	1204		
gventura.eig485.af.mil	-	807283213	GET	/images/MOSAIC-logosmall.gif	200	363		
gventura.eig485.af.mil	-	807283214	GET	/images/NASA-logosmall.gif	200	786		
131.144.196.114	-	807283214	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
piweba3y.prodigy.com	-	807283215	GET	/images/MOSAIC-logosmall.gif	200	363		
pl01266.ksc.nasa.gov	-	807283215	GET	/images/NASA-logosmall.gif	200	786		
acs-pc.uncc.edu	-	807283216	GET	/facts/faq07.html	200	10877		
131.144.196.114	-	807283216	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
piweba3y.prodigy.com	-	807283217	GET	/images/USA-logosmall.gif	200	234		
pl01266.ksc.nasa.gov	-	807283217	GET	/images/MOSAIC-logosmall.gif	200	363		
131.144.196.114	-	807283218	GET	/images/ksclogosmall.gif	200	3635		
131.144.196.114	-	807283218	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
piweba3y.prodigy.com	-	807283218	GET	/images/WORLD-logosmall.gif	200	669		
gventura.eig485.af.mil	-	807283219	GET	/images/USA-logosmall.gif	200	234		
gventura.eig485.af.mil	-	807283220	GET	/images/WORLD-logosmall.gif	200	669		
163.205.16.75	-	807283224	GET	/ksc.html	200	7280		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283224	GET	/shuttle/missions/sts-71/movies/movies.html	200	3381		
genechem4.kougi.sci.hiroshima-u.ac.jp	-	807283226	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
lib10.temp.ox.ac.uk	-	807283227	GET	/shuttle/technology/sts-newsref/sts_eclss.html	200	38675		
192.214.69.69	-	807283227	GET	/history/mercury/mercury.html	200	1871		
192.214.69.69	-	807283228	GET	/images/mercury-logo.gif	200	6588		
192.214.69.69	-	807283228	GET	/images/ksclogosmall.gif	200	3635		
192.214.69.69	-	807283228	GET	/history/apollo/images/apollo-logo.gif	200	3047		
pl01266.ksc.nasa.gov	-	807283228	GET	/images/USA-logosmall.gif	200	234		
pl01266.ksc.nasa.gov	-	807283229	GET	/images/WORLD-logosmall.gif	200	669		
160.151.230.250	-	807283229	GET	/htbin/wais.pl?STL	200	4869		
163.205.16.75	-	807283229	GET	/images/ksclogo-medium.gif	200	5866		
dyer.npt.nuwc.navy.mil	-	807283230	GET	/shuttle/missions/missions.html	200	8677		
dyer.npt.nuwc.navy.mil	-	807283230	GET	/images/launchmedium.gif	200	11853		
dyer.npt.nuwc.navy.mil	-	807283231	GET	/images/NASA-logosmall.gif	200	786		
dyer.npt.nuwc.navy.mil	-	807283231	GET	/images/KSC-logosmall.gif	200	1204		
163.205.16.75	-	807283237	GET	/images/NASA-logosmall.gif	200	786		
163.205.16.75	-	807283238	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.16.75	-	807283238	GET	/images/USA-logosmall.gif	200	234		
163.205.16.75	-	807283239	GET	/images/WORLD-logosmall.gif	200	669		
n17.peddie.k12.nj.us	-	807283240	GET	/images/	200	17688		
klothos.crl.research.digital.com	-	807283240	GET	/images/launchmedium.gif	200	11853		
n17.peddie.k12.nj.us	-	807283241	GET	/icons/blank.xbm	200	509		
n17.peddie.k12.nj.us	-	807283241	GET	/icons/menu.xbm	200	527		
192.214.69.69	-	807283241	GET	/history/mercury/ma-8/ma-8.html	200	1100		
n17.peddie.k12.nj.us	-	807283241	GET	/icons/image.xbm	200	509		
192.214.69.69	-	807283242	GET	/history/mercury/ma-8/ma-8-patch-small.gif	200	24809		
192.214.69.69	-	807283242	GET	/images/KSC-logosmall.gif	200	1204		
192.214.69.69	-	807283242	GET	/history/apollo/images/APOLLO-logosmall.gif	200	1173		
gventura.eig485.af.mil	-	807283242	GET	/history/history.html	200	1602		
n17.peddie.k12.nj.us	-	807283242	GET	/icons/unknown.xbm	200	515		
128.158.53.223	-	807283245	GET	/history/history.html	200	1602		
128.158.53.223	-	807283247	GET	/history/apollo/images/apollo-small.gif	200	9630		
128.158.53.223	-	807283247	GET	/images/KSC-logosmall.gif	200	1204		
spacelink.msfc.nasa.gov	-	807283249	GET	/	200	7280		
piweba3y.prodigy.com	-	807283249	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84905		
gventura.eig485.af.mil	-	807283250	GET	/images/KSC-logosmall.gif	200	1204		
gventura.eig485.af.mil	-	807283256	GET	/history/apollo/images/apollo-small.gif	200	9630		
spacelink.msfc.nasa.gov	-	807283258	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
zang.slip.lm.com	-	807283259	GET	/shuttle/technology/sts-newsref/sts-gear.html	200	65575		
131.144.196.114	-	807283265	GET	/shuttle/missions/sts-71/sts-71-day-09-highlights.html	200	7141		
128.158.53.223	-	807283267	GET	/history/apollo/apollo.html	200	3260		
edams.ksc.nasa.gov	-	807283267	GET	/ksc.html	200	7280		
max65.uni-c.dk	-	807283267	GET	/history/apollo/apollo-11/apollo-11-patch-small.gif	200	11175		
edams.ksc.nasa.gov	-	807283268	GET	/images/ksclogo-medium.gif	200	5866		
edams.ksc.nasa.gov	-	807283268	GET	/images/NASA-logosmall.gif	200	786		
max65.uni-c.dk	-	807283268	GET	/history/apollo/apollo-11/apollo-11.html	200	44877		
128.158.53.223	-	807283268	GET	/history/apollo/images/footprint-small.gif	200	18149		
edams.ksc.nasa.gov	-	807283269	GET	/images/MOSAIC-logosmall.gif	200	363		
edams.ksc.nasa.gov	-	807283269	GET	/images/USA-logosmall.gif	200	234		
128.158.53.223	-	807283269	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
edams.ksc.nasa.gov	-	807283269	GET	/images/WORLD-logosmall.gif	200	669		
max65.uni-c.dk	-	807283282	GET	/images/ksclogosmall.gif	200	3635		
max65.uni-c.dk	-	807283282	GET	/history/apollo/images/footprint-logo.gif	200	4209		
128.158.53.223	-	807283283	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
plks-s4.intac.com	-	807283283	GET	/shuttle/missions/missions.html	200	8677		
128.158.53.223	-	807283285	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
163.205.11.31	-	807283286	GET	/ksc.html	200	7280		
163.205.11.31	-	807283286	GET	/images/ksclogo-medium.gif	200	5866		
163.205.11.31	-	807283287	GET	/images/NASA-logosmall.gif	200	786		
163.205.11.31	-	807283287	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.11.31	-	807283287	GET	/images/USA-logosmall.gif	200	234		
163.205.11.31	-	807283288	GET	/images/WORLD-logosmall.gif	200	669		
plks-s4.intac.com	-	807283288	GET	/images/launchmedium.gif	200	11853		
163.206.104.34	-	807283288	GET	/ksc.html	200	7280		
163.206.104.34	-	807283289	GET	/images/ksclogo-medium.gif	200	5866		
firewall.dfw.ibm.com	-	807283290	GET	/ksc.html	200	7280		
163.206.104.34	-	807283290	GET	/images/NASA-logosmall.gif	200	786		
163.206.104.34	-	807283290	GET	/images/MOSAIC-logosmall.gif	200	363		
plks-s4.intac.com	-	807283290	GET	/images/NASA-logosmall.gif	200	786		
163.206.104.34	-	807283290	GET	/images/USA-logosmall.gif	200	234		
128.158.53.223	-	807283290	GET	/images/ksclogosmall.gif	200	3635		
128.158.53.223	-	807283291	GET	/history/apollo/images/footprint-logo.gif	200	4209		
163.206.104.34	-	807283291	GET	/images/WORLD-logosmall.gif	200	669		
plks-s4.intac.com	-	807283292	GET	/images/KSC-logosmall.gif	200	1204		
gventura.eig485.af.mil	-	807283299	GET	/history/apollo/apollo.html	200	3260		
163.206.150.24	-	807283305	GET	/	200	7280		
163.206.150.24	-	807283305	GET	/images/ksclogo-medium.gif	200	5866		
163.206.150.24	-	807283306	GET	/images/NASA-logosmall.gif	200	786		
163.206.150.24	-	807283306	GET	/images/MOSAIC-logosmall.gif	200	363		
163.206.150.24	-	807283306	GET	/images/USA-logosmall.gif	200	234		
163.206.150.24	-	807283306	GET	/images/WORLD-logosmall.gif	200	669		
max65.uni-c.dk	-	807283315	GET	/history/apollo/apollo-11/apollo-11-info.html	200	1457		
gventura.eig485.af.mil	-	807283316	GET	/history/apollo/images/footprint-small.gif	200	18149		
max65.uni-c.dk	-	807283318	GET	/history/apollo/apollo-11/movies/	200	381		
max65.uni-c.dk	-	807283319	GET	/icons/blank.xbm	200	509		
max65.uni-c.dk	-	807283319	GET	/icons/menu.xbm	200	527		
alta.atk.com	-	807283319	GET	/elv/uplink2.htm	200	2031		
fas.dial-up.bdt.com	-	807283320	GET	/software/winvn/winvn.html	200	9866		
fas.dial-up.bdt.com	-	807283321	GET	/software/winvn/winvn.gif	200	25218		
fas.dial-up.bdt.com	-	807283321	GET	/images/construct.gif	200	1414		
fas.dial-up.bdt.com	-	807283322	GET	/software/winvn/bluemarb.gif	200	4441		
gventura.eig485.af.mil	-	807283323	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
ppp-b9.ulaval.ca	-	807283325	GET	/history/mercury/mr-3/mr-3-patch.gif	200	163786		
fas.dial-up.bdt.com	-	807283325	GET	/software/winvn/wvsmall.gif	200	13372		
fas.dial-up.bdt.com	-	807283325	GET	/images/KSC-logosmall.gif	200	1204		
max65.uni-c.dk	-	807283327	GET	/history/apollo/apollo-11/	200	1607		
max65.uni-c.dk	-	807283328	GET	/icons/text.xbm	200	527		
max65.uni-c.dk	-	807283328	GET	/icons/image.xbm	200	509		
fas.dial-up.bdt.com	-	807283328	GET	/images/MOSAIC-logosmall.gif	200	363		
fas.dial-up.bdt.com	-	807283331	GET	/images/USA-logosmall.gif	200	234		
fas.dial-up.bdt.com	-	807283333	GET	/images/WORLD-logosmall.gif	200	669		
max65.uni-c.dk	-	807283334	GET	/history/apollo/apollo-11/movies/	200	381		
plks-s4.intac.com	-	807283337	GET	/history/history.html	200	1602		
s8.klg1.austria.eu.net	-	807283338	GET	/ksc.html	200	7280		
s8.klg1.austria.eu.net	-	807283339	GET	/images/ksclogo-medium.gif	200	5866		
plks-s4.intac.com	-	807283340	GET	/history/apollo/images/apollo-small.gif	200	9630		
s8.klg1.austria.eu.net	-	807283341	GET	/images/NASA-logosmall.gif	200	786		
s8.klg1.austria.eu.net	-	807283341	GET	/images/MOSAIC-logosmall.gif	200	363		
s8.klg1.austria.eu.net	-	807283342	GET	/images/USA-logosmall.gif	200	234		
s8.klg1.austria.eu.net	-	807283342	GET	/images/WORLD-logosmall.gif	200	669		
alpha2.csd.uwm.edu	-	807283344	GET	/shuttle/missions/sts-70/movies/woodpecker.mpg	200	190269		
huge.oso.chalmers.se	-	807283349	GET	/news/sci.space.news/archive/sci-space-news-20-feb-1995-71.txt	200	204800		
edams.ksc.nasa.gov	-	807283350	GET	/ksc.html	200	7280		
bluebird.ksc.nasa.gov	-	807283351	GET	/images/ksclogo.gif	200	14298		
edams.ksc.nasa.gov	-	807283351	GET	/images/ksclogo-medium.gif	200	5866		
edams.ksc.nasa.gov	-	807283352	GET	/images/NASA-logosmall.gif	200	786		
edams.ksc.nasa.gov	-	807283352	GET	/images/MOSAIC-logosmall.gif	200	363		
edams.ksc.nasa.gov	-	807283352	GET	/images/USA-logosmall.gif	200	234		
edams.ksc.nasa.gov	-	807283352	GET	/images/WORLD-logosmall.gif	200	669		
alta.atk.com	-	807283354	GET	/mdss/MDSS.html	200	2727		
alta.atk.com	-	807283354	GET	/mdss/s_md-2.gif	200	15528		
alta.atk.com	-	807283354	GET	/mdss/s_delta2.gif	200	4109		
alta.atk.com	-	807283354	GET	/mdss/station.gif	200	5878		
alta.atk.com	-	807283355	GET	/mdss/dcy2.gif	200	5679		
alta.atk.com	-	807283356	GET	/images/ksclogosmall.gif	200	3635		
alta.atk.com	-	807283357	GET	/icon/constr.gif	200	1087		
piweba3y.prodigy.com	-	807283374	GET	/images/shuttle-patch-small.gif	200	4179		
stri-tcp1.stricom.army.mil	-	807283383	GET	/ksc.html	200	7280		
scmac26.gatech.edu	-	807283384	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
scmac26.gatech.edu	-	807283386	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
scmac26.gatech.edu	-	807283388	GET	/images/KSC-logosmall.gif	200	1204		
scmac26.gatech.edu	-	807283388	GET	/images/launch-logo.gif	200	1713		
scmac26.gatech.edu	-	807283389	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
intgate.raleigh.ibm.com	-	807283389	GET	/shuttle/missions/missions.html	200	8677		
intgate.raleigh.ibm.com	-	807283391	GET	/images/launchmedium.gif	200	11853		
pm60.csra.net	-	807283392	GET	/software/winvn/winvn.html	200	9866		
stri-tcp1.stricom.army.mil	-	807283398	GET	/images/ksclogo-medium.gif	200	5866		
intgate.raleigh.ibm.com	-	807283401	GET	/shuttle/missions/sts-73/mission-sts-73.html	200	4099		
intgate.raleigh.ibm.com	-	807283405	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	200	4179		
ood-94-149.bu.edu	-	807283406	GET	/shuttle/countdown/countdown.html	200	4324		
huge.oso.chalmers.se	-	807283407	GET	/news/sci.space.news/archive/sci-space-news-25-jan-1995-86.txt	200	180224		
stri-tcp1.stricom.army.mil	-	807283408	GET	/images/MOSAIC-logosmall.gif	200	363		
n1032025.ksc.nasa.gov	-	807283410	GET	/ksc.html	200	7280		
stri-tcp1.stricom.army.mil	-	807283411	GET	/images/USA-logosmall.gif	200	234		
n1032025.ksc.nasa.gov	-	807283411	GET	/images/ksclogo-medium.gif	200	5866		
n1032025.ksc.nasa.gov	-	807283412	GET	/images/NASA-logosmall.gif	200	786		
n1032025.ksc.nasa.gov	-	807283412	GET	/images/MOSAIC-logosmall.gif	200	363		
n1032025.ksc.nasa.gov	-	807283412	GET	/images/USA-logosmall.gif	200	234		
n1032025.ksc.nasa.gov	-	807283413	GET	/images/WORLD-logosmall.gif	200	669		
cortex.core.ucl.ac.be	-	807283418	GET	/shuttle/technology/sts-newsref/spacelab.html	200	57344		
gw2.att.com	-	807283419	GET	/	200	7280		
stri-tcp1.stricom.army.mil	-	807283420	GET	/images/WORLD-logosmall.gif	200	669		
max65.uni-c.dk	-	807283421	GET	/history/apollo/apollo-11/	200	1607		
piweba3y.prodigy.com	-	807283422	GET	/images/KSC-logosmall.gif	200	1204		
gw2.att.com	-	807283423	GET	/images/ksclogo-medium.gif	200	5866		
ppp249.st.rim.or.jp	-	807283424	GET	/	200	7280		
piweba3y.prodigy.com	-	807283425	GET	/images/launch-logo.gif	200	1713		
gw2.att.com	-	807283426	GET	/images/USA-logosmall.gif	200	234		
gw2.att.com	-	807283427	GET	/images/NASA-logosmall.gif	200	786		
ppp249.st.rim.or.jp	-	807283427	GET	/images/ksclogo-medium.gif	200	5866		
piweba3y.prodigy.com	-	807283429	GET	/images/shuttle-patch-small.gif	200	4179		
gw2.att.com	-	807283429	GET	/images/MOSAIC-logosmall.gif	200	363		
intgate.raleigh.ibm.com	-	807283429	GET	/shuttle/missions/sts-74/mission-sts-74.html	200	3788		
ppp249.st.rim.or.jp	-	807283430	GET	/images/NASA-logosmall.gif	200	786		
intgate.raleigh.ibm.com	-	807283431	GET	/shuttle/missions/sts-74/sts-74-patch-small.gif	200	5494		
ppp249.st.rim.or.jp	-	807283432	GET	/images/MOSAIC-logosmall.gif	200	363		
ppp249.st.rim.or.jp	-	807283433	GET	/images/USA-logosmall.gif	200	234		
max65.uni-c.dk	-	807283435	GET	/history/apollo/apollo-11/images/	200	3459		
ppp249.st.rim.or.jp	-	807283437	GET	/images/WORLD-logosmall.gif	200	669		
gw2.att.com	-	807283445	GET	/images/WORLD-logosmall.gif	200	669		
intgate.raleigh.ibm.com	-	807283451	GET	/shuttle/missions/sts-72/mission-sts-72.html	200	3804		
intgate.raleigh.ibm.com	-	807283453	GET	/shuttle/missions/sts-72/sts-72-patch-small.gif	200	4179		
piweba3y.prodigy.com	-	807283460	GET	/shuttle/technology/sts-newsref/sts_asm.html	200	71654		
wdc4.gfz-potsdam.de	-	807283461	GET	/facilities/tour.html	200	3723		
ppp249.st.rim.or.jp	-	807283463	GET	/shuttle/countdown/	200	4324		
max65.uni-c.dk	-	807283470	GET	/history/apollo/apollo-11/images/index.gif	200	172537		
pogonip.scs.unr.edu	-	807283470	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	84905		
piweba3y.prodigy.com	-	807283472	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
nuclear2.med.bcm.tmc.edu	-	807283475	GET	/shuttle/missions/missions.html	200	8677		
ppp249.st.rim.or.jp	-	807283475	GET	/shuttle/countdown/count70.gif	200	46573		
